"Id","DirName","Title","Size","DeletedDate","ItemType","ItemState","DeletedByName"
"58bcfaab-274f-49f0-95bc-be5c12a25fe7","sites/LabReports/Lab Reports","186215_530480_V63217PCB_DataSummary_1.xlsx","36017","2/17/2024 4:25:56 AM","File","FirstStageRecycleBin","System Account"
"5bf07ec6-8819-48cb-aae1-acd76a11c450","sites/LabReports/Lab Reports","186215_530479_Wastewater - Axys - 3-4-2018.pdf","2487736","2/17/2024 4:26:50 AM","File","FirstStageRecycleBin","System Account"
"cce49274-72a0-4b58-a1de-d7cbc9134312","sites/LabReports/Lab Reports","186174_530176_Wastewater - SVL - 4-17-2018.PDF","164509","2/17/2024 4:25:43 AM","File","FirstStageRecycleBin","System Account"
"2608c45f-91b6-479c-9097-329fde17d386","sites/LabReports/Lab Reports","186146_529962_Wastewater - SVL - 4-10-2018.PDF","123342","2/17/2024 4:26:10 AM","File","FirstStageRecycleBin","System Account"
"366506bd-6e54-4029-a0b6-eb524bad1188","sites/LabReports/Lab Reports","186105_529651_Wastewater - Anatek - 4-3-2018.pdf","524615","2/17/2024 4:25:42 AM","File","FirstStageRecycleBin","System Account"
"09b189e9-69f2-4716-bf1c-9a7eb8eed180","sites/LabReports/Lab Reports","186078_529347_X8D0020 INV 16 Apr 18 1254.PDF","68013","2/17/2024 4:26:57 AM","File","FirstStageRecycleBin","System Account"
"1d0a46ae-47dd-4721-a8c7-73dc26ee8e18","sites/LabReports/Lab Reports","186078_529346_Wastewater - SVL - 4-3-2018.PDF","161601","2/17/2024 4:26:23 AM","File","FirstStageRecycleBin","System Account"
"9555cf04-7033-4d0d-988d-9fc1f8d2d59c","sites/LabReports/Lab Reports","186056_529192_Stormwater - Accurate - 3-8-2018.pdf","81353","2/17/2024 4:25:21 AM","File","FirstStageRecycleBin","System Account"
"21621f38-29e3-4a32-aaea-544535ac0c30","sites/LabReports/Lab Reports","185883_527855_Wastewater - Anatek - 3-6-2018.pdf","526366","2/17/2024 4:26:41 AM","File","FirstStageRecycleBin","System Account"
"c9ba1e08-3d0c-44c2-85ad-fb9991b2c1cd","sites/LabReports/Lab Reports","185738_526591_Wastewater - Anatek - 2-6-2018.pdf","516646","2/17/2024 4:26:28 AM","File","FirstStageRecycleBin","System Account"
"316bf1e8-0e43-4c49-9f8a-33ee38c43597","sites/LabReports/Lab Reports","185737_526590_Wastewater - Anatek - 2-6-2018.pdf","564302","2/17/2024 4:25:21 AM","File","FirstStageRecycleBin","System Account"
"1c2c49d1-cb60-42bf-bf2e-5d09d9928232","sites/LabReports/Lab Reports","185689_527606_JanuaryTSS.pdf","398007","2/17/2024 4:25:42 AM","File","FirstStageRecycleBin","System Account"
"06bf1724-69f6-4196-bc71-22be231c7b4f","sites/LabReports/Lab Reports","185689_526264_JanuaryPCBReport.pdf","3089187","2/17/2024 4:26:12 AM","File","FirstStageRecycleBin","System Account"
"1b016b1a-5662-44ae-b34b-1ddcf2586f82","sites/LabReports/Lab Reports","185689_526263_Wastewater - Axys - 1-7-2018.xlsx","45817","2/17/2024 4:26:19 AM","File","FirstStageRecycleBin","System Account"
"3981edec-b152-47c0-864a-ff07c43befb3","sites/LabReports/Lab Reports","185415_524603_January TCDD.pdf","2023569","2/17/2024 4:26:46 AM","File","FirstStageRecycleBin","System Account"
"6b31e76f-8eb6-4155-9cb2-fb6aaa48d3fc","sites/LabReports/Lab Reports","185415_524602_Wastewater - Axys - 1-7-2018.xlsx","20664","2/17/2024 4:26:04 AM","File","FirstStageRecycleBin","System Account"
"58ce09ee-5d35-4e8c-aea9-b900eb2b0164","sites/LabReports/Lab Reports","185382_524361_Water - Accurate - 12-18-2017.pdf","57928","2/17/2024 4:25:46 AM","File","FirstStageRecycleBin","System Account"
"0ca2d726-6461-4ea3-8527-165fb2c033f9","sites/LabReports/Lab Reports","185381_524360_Water - Accurate - 12-15-2017.pdf","42024","2/17/2024 4:26:27 AM","File","FirstStageRecycleBin","System Account"
"4fc53e3b-cf9e-4e04-877d-5e069199d064","sites/LabReports/Lab Reports","185380_524359_Water - Accurate - 12-15-2017.pdf","48317","2/17/2024 4:25:55 AM","File","FirstStageRecycleBin","System Account"
