"Scope","Title","InternalName","TypeAsString"
"/sites/FinanceDepartment/FixedAssetDocs","Fiscal","FY","Text"
"/sites/FinanceDepartment/FixedAssetDocs","DescriptionML","DescriptionML","Note"
"/sites/FinanceDepartment/FixedAssetDocs","ID","ID","Counter"
"/sites/FinanceDepartment/FixedAssetDocs","Content Type","ContentType","Computed"
"/sites/FinanceDepartment/FixedAssetDocs","Created","Created","DateTime"
"/sites/FinanceDepartment/FixedAssetDocs","Created By","Author","User"
"/sites/FinanceDepartment/FixedAssetDocs","Modified","Modified","DateTime"
"/sites/FinanceDepartment/FixedAssetDocs","Modified By","Editor","User"
"/sites/FinanceDepartment/FixedAssetDocs","Has Copy Destinations","_HasCopyDestinations","Boolean"
"/sites/FinanceDepartment/FixedAssetDocs","Copy Source","_CopySource","Text"
"/sites/FinanceDepartment/FixedAssetDocs","Approval Status","_ModerationStatus","ModStat"
"/sites/FinanceDepartment/FixedAssetDocs","URL Path","FileRef","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs","Path","FileDirRef","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs","Modified","Last_x0020_Modified","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs","Created","Created_x0020_Date","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs","File Size","File_x0020_Size","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs","Item Type","FSObjType","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs","Sort Type","SortBehavior","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs","Effective Permissions Mask","PermMask","Computed"
"/sites/FinanceDepartment/FixedAssetDocs","Principal Count","PrincipalCount","Computed"
"/sites/FinanceDepartment/FixedAssetDocs","ID of the User who has the item Checked Out","CheckedOutUserId","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs","Is Checked out to local","IsCheckedoutToLocal","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs","Checked Out To","CheckoutUser","User"
"/sites/FinanceDepartment/FixedAssetDocs","Unique Id","UniqueId","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs","Document Parent Identifier","ParentUniqueId","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs","Client Id","SyncClientId","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs","ProgId","ProgId","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs","ScopeId","ScopeId","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs","Virus Status","VirusStatus","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs","Checked Out To","CheckedOutTitle","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs","Check In Comment","_CheckinComment","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs","Checked Out To","LinkCheckedOutTitle","Computed"
"/sites/FinanceDepartment/FixedAssetDocs","Edit Menu Table Start","_EditMenuTableStart","Computed"
"/sites/FinanceDepartment/FixedAssetDocs","Edit Menu Table Start","_EditMenuTableStart2","Computed"
"/sites/FinanceDepartment/FixedAssetDocs","Edit Menu Table End","_EditMenuTableEnd","Computed"
"/sites/FinanceDepartment/FixedAssetDocs","Name","LinkFilenameNoMenu","Computed"
"/sites/FinanceDepartment/FixedAssetDocs","Name","LinkFilename","Computed"
"/sites/FinanceDepartment/FixedAssetDocs","Name","LinkFilename2","Computed"
"/sites/FinanceDepartment/FixedAssetDocs","Type","DocIcon","Computed"
"/sites/FinanceDepartment/FixedAssetDocs","Server Relative URL","ServerUrl","Computed"
"/sites/FinanceDepartment/FixedAssetDocs","Encoded Absolute URL","EncodedAbsUrl","Computed"
"/sites/FinanceDepartment/FixedAssetDocs","Name","BaseName","Computed"
"/sites/FinanceDepartment/FixedAssetDocs","File Size","FileSizeDisplay","Computed"
"/sites/FinanceDepartment/FixedAssetDocs","Property Bag","MetaInfo","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs","Level","_Level","Integer"
"/sites/FinanceDepartment/FixedAssetDocs","Is Current Version","_IsCurrentVersion","Boolean"
"/sites/FinanceDepartment/FixedAssetDocs","Item Child Count","ItemChildCount","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs","Folder Child Count","FolderChildCount","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs","Restricted","Restricted","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs","Originator Id","OriginatorId","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs","NoExecute","NoExecute","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs","Content Version","ContentVersion","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs","Label setting","_ComplianceFlags","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs","Retention label","_ComplianceTag","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs","Retention label Applied","_ComplianceTagWrittenTime","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs","Label applied by","_ComplianceTagUserId","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs","Item is a Record","_IsRecord","Computed"
"/sites/FinanceDepartment/FixedAssetDocs","BLOB Sequence Number","BSN","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs","List Schema Version","_ListSchemaVersion","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs","Dirty","_Dirty","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs","Parsable","_Parsable","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs","StubFile","_StubFile","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs","HasEncryptedContent","_HasEncryptedContent","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs","HasUserDefinedProtection","_HasUserDefinedProtection","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs","Access Policy","AccessPolicy","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs","VirusStatus","_VirusStatus","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs","VirusVendorID","_VirusVendorID","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs","VirusInfo","_VirusInfo","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs","Comment settings","_CommentFlags","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs","Comment count","_CommentCount","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs","Like count","_LikeCount","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs","Rights Management Template Id","_RmsTemplateId","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs","Sensitivity Label Id","_IpLabelId","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs","Sensitivity","_DisplayName","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs","Sensitivity Label Assignment Method","_IpLabelAssignmentMethod","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs","A2OD Mount Count","A2ODMountCount","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs","Expiration Date","_ExpirationDate","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs","IpLabelHash","_IpLabelHash","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs","IpLabelPromotionCtagVersion","_IpLabelPromotionCtagVersion","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs","App Created By","AppAuthor","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs","App Modified By","AppEditor","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs","Total Size","SMTotalSize","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs","Last Modified Date","SMLastModifiedDate","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs","Total File Stream Size","SMTotalFileStreamSize","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs","Total File Count","SMTotalFileCount","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs","Select","SelectTitle","Computed"
"/sites/FinanceDepartment/FixedAssetDocs","Select","SelectFilename","Computed"
"/sites/FinanceDepartment/FixedAssetDocs","Edit","Edit","Computed"
"/sites/FinanceDepartment/FixedAssetDocs","owshiddenversion","owshiddenversion","Integer"
"/sites/FinanceDepartment/FixedAssetDocs","UI Version","_UIVersion","Integer"
"/sites/FinanceDepartment/FixedAssetDocs","Version","_UIVersionString","Text"
"/sites/FinanceDepartment/FixedAssetDocs","Instance ID","InstanceID","Integer"
"/sites/FinanceDepartment/FixedAssetDocs","Order","Order","Number"
"/sites/FinanceDepartment/FixedAssetDocs","GUID","GUID","Guid"
"/sites/FinanceDepartment/FixedAssetDocs","Workflow Version","WorkflowVersion","Integer"
"/sites/FinanceDepartment/FixedAssetDocs","Workflow Instance ID","WorkflowInstanceID","Guid"
"/sites/FinanceDepartment/FixedAssetDocs","Source Version (Converted Document)","ParentVersionString","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs","Source Name (Converted Document)","ParentLeafName","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs","Document Concurrency Number","DocConcurrencyNumber","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs","Document Stream Hash","StreamHash","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs","Merge","Combine","Computed"
"/sites/FinanceDepartment/FixedAssetDocs","Relink","RepairDocument","Computed"
"/sites/FinanceDepartment/FixedAssetDocs","Actions Disabled by Policy","PolicyDisabledUICapabilities","Computed"
"/sites/FinanceDepartment/FormServerTemplates","Content Type ID","ContentTypeId","ContentTypeId"
"/sites/FinanceDepartment/FormServerTemplates","Approver Comments","_ModerationComments","Note"
"/sites/FinanceDepartment/FormServerTemplates","Name","FileLeafRef","File"
"/sites/FinanceDepartment/FormServerTemplates","Document Modified By","Modified_x0020_By","Text"
"/sites/FinanceDepartment/FormServerTemplates","Document Created By","Created_x0020_By","Text"
"/sites/FinanceDepartment/FormServerTemplates","File Type","File_x0020_Type","Text"
"/sites/FinanceDepartment/FormServerTemplates","HTML File Type","HTML_x0020_File_x0020_Type","Text"
"/sites/FinanceDepartment/FormServerTemplates","Source URL","_SourceUrl","Text"
"/sites/FinanceDepartment/FormServerTemplates","Shared File Index","_SharedFileIndex","Text"
"/sites/FinanceDepartment/FormServerTemplates","Compliance Asset Id","ComplianceAssetId","Text"
"/sites/FinanceDepartment/FormServerTemplates","Title","Title","Text"
"/sites/FinanceDepartment/FormServerTemplates","Template Link","TemplateUrl","Text"
"/sites/FinanceDepartment/FormServerTemplates","HTML File Link","xd_ProgID","Text"
"/sites/FinanceDepartment/FormServerTemplates","Is Signed","xd_Signature","Boolean"
"/sites/FinanceDepartment/FormServerTemplates","Shortcut URL","_ShortcutUrl","URL"
"/sites/FinanceDepartment/FormServerTemplates","Shortcut Site Id","_ShortcutSiteId","Guid"
"/sites/FinanceDepartment/FormServerTemplates","Shortcut Web Id","_ShortcutWebId","Guid"
"/sites/FinanceDepartment/FormServerTemplates","Shortcut Unique Id","_ShortcutUniqueId","Guid"
"/sites/FinanceDepartment/FormServerTemplates","Description","_ExtendedDescription","Note"
"/sites/FinanceDepartment/FormServerTemplates","Trigger Flow Info","TriggerFlowInfo","Text"
"/sites/FinanceDepartment/FormServerTemplates","Form Name","FormName","Text"
"/sites/FinanceDepartment/FormServerTemplates","Form Category","FormCategory","Text"
"/sites/FinanceDepartment/FormServerTemplates","Form Version","FormVersion","Text"
"/sites/FinanceDepartment/FormServerTemplates","Form ID","FormId","Text"
"/sites/FinanceDepartment/FormServerTemplates","Form Locale","FormLocale","Text"
"/sites/FinanceDepartment/FormServerTemplates","Form Description","FormDescription","Text"
"/sites/FinanceDepartment/FormServerTemplates","Content Type ID","CustomContentTypeId","Text"
"/sites/FinanceDepartment/FormServerTemplates","Show in Catalog","ShowInCatalog","Boolean"
"/sites/FinanceDepartment/FormServerTemplates","Form Name","LinkTemplateName","Computed"
"/sites/FinanceDepartment/FormServerTemplates","Modified","Modified","DateTime"
"/sites/FinanceDepartment/FormServerTemplates","Created","Created","DateTime"
"/sites/FinanceDepartment/FormServerTemplates","ID","ID","Counter"
"/sites/FinanceDepartment/FormServerTemplates","Content Type","ContentType","Computed"
"/sites/FinanceDepartment/FormServerTemplates","Created By","Author","User"
"/sites/FinanceDepartment/FormServerTemplates","Modified By","Editor","User"
"/sites/FinanceDepartment/FormServerTemplates","Has Copy Destinations","_HasCopyDestinations","Boolean"
"/sites/FinanceDepartment/FormServerTemplates","Copy Source","_CopySource","Text"
"/sites/FinanceDepartment/FormServerTemplates","Approval Status","_ModerationStatus","ModStat"
"/sites/FinanceDepartment/FormServerTemplates","URL Path","FileRef","Lookup"
"/sites/FinanceDepartment/FormServerTemplates","Path","FileDirRef","Lookup"
"/sites/FinanceDepartment/FormServerTemplates","Modified","Last_x0020_Modified","Lookup"
"/sites/FinanceDepartment/FormServerTemplates","Created","Created_x0020_Date","Lookup"
"/sites/FinanceDepartment/FormServerTemplates","File Size","File_x0020_Size","Lookup"
"/sites/FinanceDepartment/FormServerTemplates","Item Type","FSObjType","Lookup"
"/sites/FinanceDepartment/FormServerTemplates","Sort Type","SortBehavior","Lookup"
"/sites/FinanceDepartment/FormServerTemplates","Effective Permissions Mask","PermMask","Computed"
"/sites/FinanceDepartment/FormServerTemplates","Principal Count","PrincipalCount","Computed"
"/sites/FinanceDepartment/FormServerTemplates","ID of the User who has the item Checked Out","CheckedOutUserId","Lookup"
"/sites/FinanceDepartment/FormServerTemplates","Is Checked out to local","IsCheckedoutToLocal","Lookup"
"/sites/FinanceDepartment/FormServerTemplates","Checked Out To","CheckoutUser","User"
"/sites/FinanceDepartment/FormServerTemplates","Unique Id","UniqueId","Lookup"
"/sites/FinanceDepartment/FormServerTemplates","Document Parent Identifier","ParentUniqueId","Lookup"
"/sites/FinanceDepartment/FormServerTemplates","Client Id","SyncClientId","Lookup"
"/sites/FinanceDepartment/FormServerTemplates","ProgId","ProgId","Lookup"
"/sites/FinanceDepartment/FormServerTemplates","ScopeId","ScopeId","Lookup"
"/sites/FinanceDepartment/FormServerTemplates","Virus Status","VirusStatus","Lookup"
"/sites/FinanceDepartment/FormServerTemplates","Checked Out To","CheckedOutTitle","Lookup"
"/sites/FinanceDepartment/FormServerTemplates","Check In Comment","_CheckinComment","Lookup"
"/sites/FinanceDepartment/FormServerTemplates","Checked Out To","LinkCheckedOutTitle","Computed"
"/sites/FinanceDepartment/FormServerTemplates","Edit Menu Table Start","_EditMenuTableStart","Computed"
"/sites/FinanceDepartment/FormServerTemplates","Edit Menu Table Start","_EditMenuTableStart2","Computed"
"/sites/FinanceDepartment/FormServerTemplates","Edit Menu Table End","_EditMenuTableEnd","Computed"
"/sites/FinanceDepartment/FormServerTemplates","Name","LinkFilenameNoMenu","Computed"
"/sites/FinanceDepartment/FormServerTemplates","Name","LinkFilename","Computed"
"/sites/FinanceDepartment/FormServerTemplates","Name","LinkFilename2","Computed"
"/sites/FinanceDepartment/FormServerTemplates","Type","DocIcon","Computed"
"/sites/FinanceDepartment/FormServerTemplates","Server Relative URL","ServerUrl","Computed"
"/sites/FinanceDepartment/FormServerTemplates","Encoded Absolute URL","EncodedAbsUrl","Computed"
"/sites/FinanceDepartment/FormServerTemplates","Name","BaseName","Computed"
"/sites/FinanceDepartment/FormServerTemplates","File Size","FileSizeDisplay","Computed"
"/sites/FinanceDepartment/FormServerTemplates","Property Bag","MetaInfo","Lookup"
"/sites/FinanceDepartment/FormServerTemplates","Level","_Level","Integer"
"/sites/FinanceDepartment/FormServerTemplates","Is Current Version","_IsCurrentVersion","Boolean"
"/sites/FinanceDepartment/FormServerTemplates","Item Child Count","ItemChildCount","Lookup"
"/sites/FinanceDepartment/FormServerTemplates","Folder Child Count","FolderChildCount","Lookup"
"/sites/FinanceDepartment/FormServerTemplates","Restricted","Restricted","Lookup"
"/sites/FinanceDepartment/FormServerTemplates","Originator Id","OriginatorId","Lookup"
"/sites/FinanceDepartment/FormServerTemplates","NoExecute","NoExecute","Lookup"
"/sites/FinanceDepartment/FormServerTemplates","Content Version","ContentVersion","Lookup"
"/sites/FinanceDepartment/FormServerTemplates","Label setting","_ComplianceFlags","Lookup"
"/sites/FinanceDepartment/FormServerTemplates","Retention label","_ComplianceTag","Lookup"
"/sites/FinanceDepartment/FormServerTemplates","Retention label Applied","_ComplianceTagWrittenTime","Lookup"
"/sites/FinanceDepartment/FormServerTemplates","Label applied by","_ComplianceTagUserId","Lookup"
"/sites/FinanceDepartment/FormServerTemplates","Item is a Record","_IsRecord","Computed"
"/sites/FinanceDepartment/FormServerTemplates","BLOB Sequence Number","BSN","Lookup"
"/sites/FinanceDepartment/FormServerTemplates","List Schema Version","_ListSchemaVersion","Lookup"
"/sites/FinanceDepartment/FormServerTemplates","Dirty","_Dirty","Lookup"
"/sites/FinanceDepartment/FormServerTemplates","Parsable","_Parsable","Lookup"
"/sites/FinanceDepartment/FormServerTemplates","StubFile","_StubFile","Lookup"
"/sites/FinanceDepartment/FormServerTemplates","HasEncryptedContent","_HasEncryptedContent","Lookup"
"/sites/FinanceDepartment/FormServerTemplates","HasUserDefinedProtection","_HasUserDefinedProtection","Lookup"
"/sites/FinanceDepartment/FormServerTemplates","Access Policy","AccessPolicy","Lookup"
"/sites/FinanceDepartment/FormServerTemplates","VirusStatus","_VirusStatus","Lookup"
"/sites/FinanceDepartment/FormServerTemplates","VirusVendorID","_VirusVendorID","Lookup"
"/sites/FinanceDepartment/FormServerTemplates","VirusInfo","_VirusInfo","Lookup"
"/sites/FinanceDepartment/FormServerTemplates","Comment settings","_CommentFlags","Lookup"
"/sites/FinanceDepartment/FormServerTemplates","Comment count","_CommentCount","Lookup"
"/sites/FinanceDepartment/FormServerTemplates","Like count","_LikeCount","Lookup"
"/sites/FinanceDepartment/FormServerTemplates","Rights Management Template Id","_RmsTemplateId","Lookup"
"/sites/FinanceDepartment/FormServerTemplates","Sensitivity Label Id","_IpLabelId","Lookup"
"/sites/FinanceDepartment/FormServerTemplates","Sensitivity","_DisplayName","Lookup"
"/sites/FinanceDepartment/FormServerTemplates","Sensitivity Label Assignment Method","_IpLabelAssignmentMethod","Lookup"
"/sites/FinanceDepartment/FormServerTemplates","A2OD Mount Count","A2ODMountCount","Lookup"
"/sites/FinanceDepartment/FormServerTemplates","Expiration Date","_ExpirationDate","Lookup"
